,k,QQ,x_b,t,phi_x,F,errF,dvcs
0,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,7.5,0.11845254261730573,0.004920000210404,0.017761320249214
1,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,22.5,0.11651634981895663,0.00467999977991,0.017761320249214
2,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,37.5,0.11010986729416813,0.004199999850243,0.017761320249214
3,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,52.5,0.10038835081940331,0.00395999988541,0.017761320249214
4,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,67.5,0.08657993996344687,0.00359999993816,0.017761320249214
5,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,82.5,0.07529311547117995,0.003359999973327,0.017761320249214
6,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,97.5,0.06559467093876117,0.003120000008494,0.017761320249214
7,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,112.5,0.05692770011175123,0.00288000004366,0.017761320249214
8,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,127.5,0.05814872404393539,0.002760000061244,0.017761320249214
9,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,142.5,0.048121335494742075,0.002520000096411,0.017761320249214
10,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,157.5,0.04453852080016378,0.002520000096411,0.017761320249214
11,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,172.5,0.046871798368783815,0.002400000113994,0.017761320249214
12,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,187.5,0.04749060519387793,0.002400000113994,0.017761320249214
13,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,202.5,0.049248035967030035,0.002520000096411,0.017761320249214
14,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,217.5,0.049626809237635794,0.002640000078827,0.017761320249214
15,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,232.5,0.05370362366034989,0.002640000078827,0.017761320249214
16,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,247.5,0.05963603768087097,0.002760000061244,0.017761320249214
17,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,262.5,0.06706665825984097,0.00288000004366,0.017761320249214
18,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,277.5,0.07174727082693125,0.00323999999091,0.017761320249214
19,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,292.5,0.08572510233638868,0.003479999955744,0.017761320249214
20,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,307.5,0.09353512741159709,0.003839999902993,0.017761320249214
21,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,322.5,0.10553411267290663,0.004199999850243,0.017761320249214
22,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,337.5,0.11619601534155523,0.004559999797493,0.017761320249214
23,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,352.5,0.1131874311363718,0.004800000227988,0.017761320249214
24,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,7.5,0.08376454273749744,0.005040000192821,0.012829166550746
25,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,22.5,0.08798326407262935,0.004439999815077,0.012829166550746
26,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,37.5,0.07101829522219609,0.003839999902993,0.012829166550746
27,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,52.5,0.0630841423762738,0.00359999993816,0.012829166550746
28,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,67.5,0.05147041551122421,0.00323999999091,0.012829166550746
29,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,82.5,0.043043910415902484,0.00288000004366,0.012829166550746
30,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,97.5,0.03558168548602903,0.002520000096411,0.012829166550746
31,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,112.5,0.036178518449975716,0.002400000113994,0.012829166550746
32,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,127.5,0.031061735290336064,0.00215999991633,0.012829166550746
33,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,142.5,0.029879737875831848,0.002039999933913,0.012829166550746
34,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,157.5,0.02859763680627193,0.002039999933913,0.012829166550746
35,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,172.5,0.02806522929761453,0.001919999951497,0.012829166550746
36,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,187.5,0.02812432559755895,0.001919999951497,0.012829166550746
37,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,202.5,0.02199403400235463,0.002039999933913,0.012829166550746
38,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,217.5,0.029546039670754354,0.002039999933913,0.012829166550746
39,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,232.5,0.03389159819518962,0.00215999991633,0.012829166550746
40,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,247.5,0.03523864187288391,0.002400000113994,0.012829166550746
41,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,262.5,0.04265513014479995,0.002520000096411,0.012829166550746
42,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,277.5,0.045716393532085745,0.002760000061244,0.012829166550746
43,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,292.5,0.050838902567916504,0.003120000008494,0.012829166550746
44,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,307.5,0.05946382139528106,0.003359999973327,0.012829166550746
45,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,322.5,0.07193060931453522,0.003839999902993,0.012829166550746
46,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,337.5,0.08154099759795601,0.004559999797493,0.012829166550746
47,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,352.5,0.08598450326190957,0.005040000192821,0.012829166550746
